,Fossil fuel and cement production emissions by fuel type,,,,,,,
,"All values in million tonnes of carbon per year (GtC/yr), except the per capita emissions which are in tonnes of carbon per person per year (tC/person/yr). For values in million tonnes of CO2 per year, multiply the values below by 3.664",,,,,,,
,1MtC = 1 million tonne of carbon = 3.664 million tonnes of CO2,,,,,,,
,Methods: Full details of the method are described in Friedlingstein et al (2025) and Andrew and Peters (2025). Full country and fuel data can be found at https://zenodo.org/records/17417124,,,,,,,
,The uncertainty for the global estimates is about ±5 % for a ± 1 sigma confidence level. ,,,,,,,
,Cite as: Friedlingstein et al (2025; see summary tab),,,,,,,
,,,,,,,,
GtC/yr,,,,,,,,
Year,fossil.emissions.excluding.carbonation,Coal,Oil,Gas,Cement.emission,Flaring,Other,Per.Capita
1994,"6,2704","2,3236","2,5099","1,1027","0,1601","0,0854","0,0886","0,0011"
1995,"6,4183","2,3904","2,5338","1,1454","0,1693","0,0885","0,0909","0,0011"
1996,"6,6139","2,4500","2,6098","1,1959","0,1729","0,0951","0,0902","0,0011"
1997,"6,6540","2,4365","2,6480","1,1995","0,1798","0,0957","0,0945","0,0011"
1998,"6,6309","2,3715","2,6807","1,2127","0,1792","0,0914","0,0954","0,0011"
1999,"6,7789","2,4042","2,7468","1,2517","0,1878","0,0896","0,0988","0,0011"
2000,"6,9627","2,4991","2,7870","1,2903","0,1960","0,0943","0,0960","0,0011"
2001,"7,0123","2,5132","2,8067","1,3023","0,2049","0,0912","0,0940","0,0011"
2002,"7,1685","2,6283","2,8028","1,3411","0,2126","0,0882","0,0955","0,0011"
2003,"7,5471","2,8566","2,8769","1,3909","0,2340","0,0937","0,0950","0,0012"
2004,"7,8084","2,9513","2,9816","1,4350","0,2445","0,0932","0,1029","0,0012"
2005,"8,0783","3,1382","3,0105","1,4673","0,2639","0,0946","0,1039","0,0012"
2006,"8,3499","3,3123","3,0412","1,5096","0,2858","0,0946","0,1065","0,0013"
2007,"8,5970","3,4728","3,0525","1,5657","0,3074","0,0934","0,1052","0,0013"
2008,"8,7472","3,5889","3,0413","1,6118","0,3104","0,0911","0,1037","0,0013"
2009,"8,6007","3,5489","2,9748","1,5736","0,3195","0,0897","0,0942","0,0012"
2010,"9,0933","3,7986","3,0714","1,6937","0,3417","0,0927","0,0951","0,0013"
2011,"9,4105","4,0132","3,0868","1,7438","0,3670","0,0972","0,1024","0,0013"
2012,"9,5400","4,0578","3,1203","1,7803","0,3759","0,1021","0,1036","0,0013"
2013,"9,6277","4,0811","3,1432","1,7940","0,3934","0,1043","0,1118","0,0013"
2014,"9,6795","4,0979","3,1555","1,8027","0,4073","0,1047","0,1113","0,0013"
2015,"9,6625","3,9997","3,2123","1,8365","0,3932","0,1040","0,1167","0,0013"
2016,"9,6596","3,9091","3,2479","1,8872","0,4029","0,1014","0,1111","0,0013"
2017,"9,8184","3,9558","3,2984","1,9336","0,4094","0,1049","0,1164","0,0013"
2018,"10,0257","4,0291","3,3141","2,0249","0,4222","0,1103","0,1250","0,0013"
2019,"10,1219","4,0128","3,3641","2,0672","0,4410","0,1180","0,1189","0,0013"
2020,"9,5956","3,8938","2,9837","2,0526","0,4432","0,1092","0,1130","0,0012"
2021,"10,0619","4,0855","3,1422","2,1503","0,4549","0,1098","0,1192","0,0013"
2022,"10,2423","4,2165","3,2519","2,1176","0,4309","0,1089","0,1166","0,0013"
2023,"10,3968","4,2676","3,3510","2,1296","0,4204","0,1123","0,1160","0,0013"
2024,"10,5345","4,3137","3,4035","2,1861","0,4020","0,1135","0,1158","0,0013"
